Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
2_1_0,0.5481193398106284,0.6998845630574299,0.8220003573048222,0.6439041860842353,0.15193014705882352,0.24237132352941176,0.35294117647058826,0.21898721171331673,0.1562210272575561,0.25013906916373074,0.35833487854626367,0.2233082884531485
2_1_12,0.4782181483364712,0.6245619580304259,0.7435856913161186,0.5712362475455349,0.1442095588235294,0.2307904411764706,0.328125,0.20703684196933414,0.14435379195253106,0.22816614129427035,0.33506397181531616,0.20714580647843372
2_1_4,0.3178776093558893,0.45279453598471836,0.6138771695961082,0.4145971167494002,0.1171875,0.19365808823529412,0.2931985294117647,0.17557099335909968,0.11644724643055814,0.19117374374188764,0.29371407379936953,0.17462623825496745
2_2_11,0.12509791526378716,0.19529457034095127,0.2834801489686259,0.180336373369506,0.05477941176470588,0.10983455882352941,0.17104779411764706,0.09655355884284725,0.05395883552753569,0.10393102169478954,0.1655850176154274,0.09362458939068405
2_2_3,0.47776464606208857,0.6303406764055135,0.7592933610015529,0.574968093252508,0.159375,0.25238970588235293,0.36121323529411764,0.2268140701264879,0.1587242722047098,0.2520860374559614,0.3651956239569813,0.22702216640212172
2_3_10,0.3298816771338656,0.4624417661852213,0.6129770362939244,0.4238349553448424,0.09733455882352941,0.1646139705882353,0.25597426470588236,0.1501592354706719,0.09697756350825144,0.16512145373632486,0.26052290005562767,0.15036160944583668
2_3_2,0.4817293553396457,0.628464826088749,0.7582351890279935,0.5771268662658908,0.13943014705882353,0.2250919117647059,0.3217830882352941,0.2006437722590117,0.13981086593732617,0.2243649174856295,0.32440200259595775,0.2020222672548454
2_4_1,0.4523204199705911,0.615732406173128,0.7541193123256421,0.5572098648455855,0.13409926470588235,0.221875,0.3280330882352941,0.19929054708620542,0.1310958650101984,0.22492119414055256,0.3322825885407009,0.19919640740725617
2_4_9,0.4543268239724051,0.6180755012574382,0.7603240479887862,0.5588843217663957,0.12693014705882352,0.21286764705882352,0.31590073529411766,0.18970073418476605,0.12581123678842945,0.2102725755609123,0.31670684220285555,0.18847642770924533
2_5_0,0.38510588590982175,0.5466076655626864,0.690436599007792,0.4897364197268246,0.11893382352941176,0.20431985294117647,0.3017463235294118,0.18072834767743243,0.12024847023919896,0.20155757463378454,0.29955497867606157,0.18059186132309898
2_5_8,0.006568911731966413,0.01297291354597551,0.03557244355270933,0.016244393225890427,0.004227941176470588,0.008088235294117648,0.02270220588235294,0.011061885115976961,0.0034303727053587984,0.008251437048025218,0.024105321713332097,0.010765610473203438
2_6_7,0.20806821773606168,0.30570863165995577,0.4459713881292344,0.28590607063534873,0.06985294117647059,0.11920955882352942,0.19595588235294117,0.11209487067740066,0.0735212312256629,0.12191730020396811,0.2021138512887076,0.1157793403549261
2_7_6,0.28524605934008546,0.4190498440227026,0.5816097956491266,0.3832360344623091,0.0875,0.15211397058823528,0.24402573529411764,0.13952389015274635,0.0873354348229186,0.15232709067309474,0.24170220656406452,0.1387972628105792
2_8_5,0.29213791966138497,0.4253851333708962,0.5738796432448775,0.38711133069435044,0.08970588235294118,0.1620404411764706,0.2500919117647059,0.1440073488697162,0.08918969033932876,0.1528833673280178,0.24503986649360282,0.14161106607378154
2_9_4,0.04917064053760633,0.08378110956889799,0.1354185276292825,0.08011755172100067,0.02389705882352941,0.04595588235294118,0.08933823529411765,0.04618541135711273,0.020489523456332284,0.0425551641016132,0.08446133877248285,0.04228152809038977
3_0_0,0.3543020874847115,0.5016216141932469,0.6370882405486004,0.4517108070128343,0.10670955882352941,0.18207720588235293,0.2682904411764706,0.1623868674948215,0.10643426664194326,0.1860745410717597,0.2798998702021139,0.16520507721296865
3_0_12,0.10847636978300604,0.17140324597688514,0.24926821223906442,0.1576327125023851,0.04007352941176471,0.07564338235294117,0.13033088235294119,0.07076666951541023,0.038104950862228815,0.07509734841461153,0.13137400333765992,0.06962944011761416
3_0_4,0.5008245495897866,0.6550153228798768,0.7829648054750092,0.5986430546448221,0.1358455882352941,0.22408088235294119,0.3360294117647059,0.20158265199646846,0.13610235490450584,0.22584832189875764,0.33608381234934176,0.20266017524560861
3_10_2,0.2962400538705732,0.433197740734124,0.5924594940014017,0.3947154039124973,0.09044117647058823,0.15625,0.2484375,0.1418852366393553,0.09039495642499537,0.1574262933432227,0.2471722603374745,0.14292381018472092
3_11_1,0.08126623332004893,0.12089958360245716,0.17962812813500625,0.1158256236695381,0.04632352941176471,0.08069852941176471,0.12352941176470589,0.07442690143235761,0.044780270721305394,0.080474689412201,0.12469868347858334,0.07364044633358498
3_12_0,0.03670619923866588,0.08552640620061291,0.15520084653757885,0.077291297068585,0.012775735294117647,0.043198529411764705,0.09393382352941176,0.040771207429920076,0.01576117188948637,0.045985536806972004,0.1000370851103282,0.0440504388484629
3_1_11,0.45128973298335784,0.5940536232083224,0.7204158478431157,0.5446213739977724,0.12931985294117648,0.21121323529411765,0.3046875,0.1881917285396792,0.12701650287409605,0.20554422399406638,0.29946226590024105,0.18505518600008913
3_1_3,0.5442920554647024,0.6813665535201396,0.8009949565050092,0.6323856831678706,0.1386029411764706,0.22849264705882352,0.33033088235294117,0.2027805824191497,0.1448173558316336,0.23113295012052662,0.339236046727239,0.20950529131116216
3_2_10,0.28954058845355723,0.41791608833674604,0.5689117319664133,0.383320819555252,0.08988970588235294,0.15919117647058822,0.23988970588235295,0.14176324144650806,0.0908585203040979,0.16178379380678656,0.24531800482106433,0.14323418904589238
3_2_2,0.044786785218574356,0.08406970192532329,0.13249137658554014,0.0766117177009057,0.025,0.056433823529411765,0.10863970588235294,0.053257415080966104,0.023178193955127015,0.052382718338587056,0.09809011681809754,0.049324417903903336
3_3_1,0.4687426993005071,0.6188107246416645,0.7544766171478829,0.5666918713319955,0.13345588235294117,0.20955882352941177,0.3087316176470588,0.19121049388270447,0.132301131095865,0.2147227888002967,0.3175412571852401,0.19299947406486265
3_3_9,0.34978767848062997,0.5074415600478239,0.6684898374263059,0.4568665027051891,0.10625,0.1853860294117647,0.2889705882352941,0.1663549358329451,0.10773224550343037,0.18681624327832375,0.29130354162803634,0.16829067478629153
3_4_0,0.016284854398284938,0.03498838759327717,0.06512567509997663,0.03341716515844579,0.006985294117647059,0.018658088235294117,0.039797794117647056,0.019109419807416872,0.007324309289820137,0.020396810680511773,0.04431670684220285,0.020604550374917457
3_4_8,0.37254524715873955,0.5314634380969395,0.6996097131941676,0.4801712282844971,0.10955882352941176,0.1917279411764706,0.2931985294117647,0.17036769281880107,0.10485814945299463,0.18718709438160577,0.28880029668088264,0.16617209222725132
3_5_7,0.13985735292096693,0.21191611582173236,0.2915950911814421,0.19391751282144118,0.08455882352941177,0.1484375,0.2161764705882353,0.13058325261189033,0.08603745596143149,0.149452994622659,0.21657704431670685,0.13191124705366256
3_6_6,0.15244547665837535,0.22321244520180852,0.3214369150851347,0.21033120373042538,0.05560661764705882,0.09926470588235294,0.15652573529411765,0.09141760229887534,0.05562766549230484,0.09697756350825144,0.15687001668829964,0.09099166425269513
3_7_5,0.2942817485948301,0.4339673203512581,0.5834993884590542,0.39178320434638525,0.08336397058823529,0.1463235294117647,0.23189338235294119,0.1327086505840907,0.08446133877248285,0.14546634526237714,0.23437789727424438,0.13358199547932112
3_8_4,0.27857407890939573,0.4157653881567194,0.5837536245825717,0.3775879749975118,0.0771139705882353,0.1375919117647059,0.22637867647058824,0.12651431035960709,0.08056740218802151,0.1367513443352494,0.2276098646393473,0.1285872651513465
3_9_3,0.12233567413800212,0.2055395989940495,0.3250649332801957,0.19075309090449966,0.041636029411764704,0.08483455882352942,0.1568014705882353,0.08050535338714412,0.04218431299833117,0.08705729649545707,0.16011496384201743,0.08118278340133754
